online_order,book_table,votes,location,rest_type,cost,type,rate
0,0,134,6,73,200.0,2,3.7
1,0,49,6,73,400.0,2,3.7
1,0,100,75,73,250.0,2,3.1
1,0,47,6,37,900.0,2,3.7
1,0,97,75,73,300.0,2,3.6
1,0,86,6,73,200.0,2,3.4
1,0,16,75,0,400.0,2,3.7
1,0,36,75,36,500.0,2,3.8
1,0,150,75,73,750.0,2,3.1
1,0,66,75,73,300.0,2,3.7
1,0,44,22,73,200.0,2,3.8
1,0,573,22,16,600.0,2,4.1
0,0,281,75,84,400.0,2,4.2
1,0,1036,22,24,500.0,2,4.1
1,0,545,6,73,300.0,2,4.0
1,0,92,6,73,350.0,2,2.8
1,0,182,6,73,400.0,2,3.7
1,0,130,22,37,350.0,2,4.1
1,0,35,6,36,450.0,2,3.8
1,1,32,6,24,700.0,2,3.8
1,0,27,6,73,300.0,2,3.6
1,0,26,75,73,150.0,2,3.1
1,0,26,6,24,700.0,2,3.5
1,0,40,75,73,350.0,2,3.1
1,0,34,75,16,200.0,2,4.0
1,0,32,6,24,550.0,2,2.9
1,0,262,75,24,700.0,2,4.1
1,0,27,75,16,900.0,2,2.9
1,0,22,6,73,400.0,2,3.6
1,0,55,55,73,400.0,2,3.8
1,1,192,75,24,800.0,2,3.7
1,0,430,6,24,900.0,2,3.8
1,0,2192,6,24,750.0,2,3.7
1,0,172,22,36,400.0,2,3.9
1,0,136,6,5,600.0,2,3.6
1,0,11,6,38,300.0,2,3.6
1,0,137,79,85,650.0,2,3.0
1,0,179,75,24,1000.0,2,3.8
1,0,120,22,14,500.0,2,4.0
1,0,19,75,73,250.0,2,3.7
1,0,9,75,73,200.0,2,3.3
1,0,58,6,37,300.0,2,4.0
1,0,97,22,62,300.0,2,3.9
1,0,4,75,83,150.0,2,3.2
1,0,45,75,73,200.0,2,3.8
1,0,78,75,73,500.0,2,3.6
1,0,72,6,56,300.0,2,3.8
1,0,187,6,24,800.0,2,2.9
1,0,22,75,0,400.0,2,3.6
1,0,229,75,24,800.0,2,3.9
1,0,123,55,86,150.0,2,3.8
1,0,289,6,24,500.0,2,2.9
1,0,218,6,73,400.0,2,4.0
1,0,136,75,73,300.0,2,3.7
1,0,30,6,73,400.0,2,3.6
1,0,10,75,11,200.0,2,3.4
1,1,3859,22,26,600.0,2,4.4
1,0,4,6,24,600.0,2,3.3
1,0,97,75,36,300.0,2,4.1
1,0,53,75,36,600.0,2,3.7
1,0,918,6,24,750.0,2,4.0
1,0,23,75,24,600.0,2,3.0
1,0,83,75,0,300.0,2,3.8
1,0,10,6,24,600.0,2,3.3
1,0,138,75,16,500.0,2,4.0
1,0,28,75,0,400.0,2,3.6
1,0,6,6,36,250.0,2,3.2
1,0,15,75,11,400.0,2,3.6
0,0,88,75,73,400.0,2,3.9
1,0,4,22,86,400.0,2,3.2
1,0,200,6,73,450.0,2,3.3
1,0,191,22,24,400.0,2,2.8
0,0,15,6,73,500.0,2,3.0
1,0,12,6,73,300.0,2,3.3
1,1,206,75,24,800.0,2,3.8
1,0,4,22,73,300.0,2,3.3
1,0,48,6,37,250.0,2,3.7
1,0,31,6,25,500.0,2,3.6
0,0,30,75,73,450.0,2,3.7
1,0,48,55,73,400.0,2,3.0
1,0,21,75,82,250.0,2,2.7
1,0,434,75,36,450.0,2,3.9
1,0,26,75,0,500.0,2,3.6
1,0,35,75,13,200.0,2,3.7
1,0,273,75,0,750.0,2,4.3
1,0,51,75,24,600.0,2,3.8
1,1,1499,75,25,1300.0,2,4.3
1,0,61,22,73,400.0,2,3.7
1,1,4139,75,25,1400.0,2,4.3
1,1,1034,6,24,1200.0,2,4.2
1,0,240,6,24,800.0,2,2.3
1,1,1060,75,24,1300.0,2,4.2
1,1,16832,75,63,1600.0,2,4.9
1,1,1534,6,25,1800.0,2,4.6
1,0,774,75,24,500.0,2,4.2
1,0,103,22,37,450.0,2,3.9
1,0,70,75,73,600.0,2,3.5
1,0,11,75,73,300.0,2,3.3
1,0,61,75,24,400.0,2,3.6
1,0,176,55,73,400.0,2,4.0
1,1,165,6,24,600.0,2,3.8
1,0,52,75,73,350.0,2,3.7
1,0,311,22,24,600.0,2,3.7
1,1,1476,75,65,1500.0,2,4.4
1,0,489,22,19,700.0,2,3.6
1,0,901,75,73,600.0,2,4.3
1,0,446,22,16,800.0,2,4.1
1,0,30,22,86,600.0,2,3.8
0,1,1764,75,65,1500.0,2,4.3
1,0,16,75,0,500.0,2,3.1
1,0,373,6,24,600.0,2,3.9
1,0,51,6,73,250.0,2,4.2
1,0,8,75,86,800.0,2,3.6
1,1,3133,55,25,1500.0,2,4.4
1,0,672,22,24,800.0,2,4.0
1,0,85,75,73,400.0,2,3.1
0,0,116,6,73,700.0,2,3.8
1,0,411,22,24,850.0,2,4.0
1,0,22,75,73,300.0,2,3.6
1,0,162,75,24,500.0,2,3.7
1,0,22,75,56,300.0,2,3.5
1,0,588,6,24,1800.0,2,4.3
1,0,43,75,37,450.0,2,3.9
1,0,11,55,73,300.0,2,3.3
1,0,46,75,73,400.0,2,3.8
1,0,19,22,73,400.0,2,2.9
1,0,438,22,24,1000.0,2,2.4
1,0,20,75,36,350.0,2,3.4
1,1,1696,6,25,1100.0,2,4.1
1,0,591,75,40,500.0,2,4.3
1,1,491,75,24,900.0,2,4.1
1,0,7,55,73,600.0,2,2.9
1,1,733,75,24,1500.0,2,4.3
0,0,317,75,24,600.0,2,4.1
0,0,19,75,16,700.0,2,4.0
1,0,321,75,73,500.0,2,3.0
1,1,577,22,24,1000.0,2,4.0
1,0,21,6,73,600.0,2,3.7
1,0,25,6,50,300.0,2,3.7
1,0,13,6,24,600.0,2,3.5
1,0,18,75,73,500.0,2,3.6
0,0,15,75,36,250.0,2,3.6
1,0,18,79,36,500.0,2,3.3
1,0,9,75,73,300.0,2,3.4
1,0,12,75,73,500.0,2,3.5
1,0,4,6,73,300.0,2,3.2
1,0,43,75,36,450.0,2,3.5
0,1,142,75,24,1500.0,2,4.6
1,0,234,22,37,500.0,2,3.9
1,0,35,6,24,550.0,2,3.1
1,0,156,75,24,700.0,2,2.6
1,0,61,75,73,250.0,2,3.4
1,0,98,6,24,500.0,2,2.8
1,0,32,6,73,350.0,2,3.1
1,1,348,6,16,1000.0,2,4.0
1,0,116,75,24,700.0,2,3.6
1,0,117,75,24,550.0,2,3.1
0,0,1385,22,25,1100.0,2,4.2
0,0,24,75,73,400.0,2,3.0
0,0,248,6,24,1200.0,2,4.0
1,0,44,75,73,600.0,2,3.2
1,0,380,6,36,600.0,2,3.8
1,0,70,75,73,500.0,2,3.8
1,1,406,6,6,1500.0,2,3.9
0,0,25,75,73,500.0,2,3.0
0,0,7,75,36,400.0,2,3.4
0,0,12,6,24,600.0,2,3.5
1,1,345,55,24,1700.0,2,4.2
0,0,54,75,7,900.0,2,3.5
1,0,8,75,73,500.0,2,3.1
1,0,215,75,24,600.0,2,3.3
1,0,36,22,75,250.0,2,3.7
1,0,127,6,73,400.0,2,3.2
1,1,332,75,30,1200.0,2,4.1
1,0,251,75,24,800.0,2,4.1
1,0,1252,22,25,1400.0,2,3.9
1,1,2232,6,7,1400.0,2,4.4
1,0,160,75,16,800.0,2,4.3
0,0,27,75,73,350.0,2,3.7
1,0,242,75,73,300.0,2,2.9
1,0,48,6,56,400.0,2,3.7
1,1,7330,75,67,1400.0,2,4.2
1,0,5,75,73,200.0,2,3.2
1,0,858,6,30,1700.0,2,4.2
1,0,342,22,73,500.0,2,3.9
0,1,3056,6,24,1000.0,2,4.0
1,0,56,6,73,600.0,2,3.3
1,0,11,75,24,600.0,2,3.3
1,0,37,6,36,400.0,2,3.8
1,0,32,22,24,750.0,2,3.8
1,1,977,75,68,1500.0,2,4.0
0,1,120,75,24,1000.0,2,4.0
1,0,14,6,73,150.0,2,3.4
0,0,29,75,73,300.0,2,3.7
1,0,9,75,36,200.0,2,3.3
1,0,66,6,24,550.0,2,3.7
1,0,9,6,73,150.0,2,3.4
1,0,33,6,73,300.0,2,3.8
1,0,111,75,85,200.0,2,3.8
1,0,19,75,24,600.0,2,3.5
0,0,18,75,73,250.0,2,3.6
1,0,8,75,73,400.0,2,3.0
1,0,43,6,24,550.0,2,2.6
1,0,10,75,73,300.0,2,3.6
1,0,20,75,37,300.0,2,3.9
1,0,19,6,16,500.0,2,3.0
1,0,76,6,86,300.0,2,3.6
1,0,18,22,73,400.0,2,3.3
1,0,136,75,73,400.0,2,3.2
0,0,14,75,73,400.0,2,3.5
1,0,149,22,37,500.0,2,3.9
0,0,344,75,24,600.0,2,2.7
1,0,30,22,35,300.0,2,3.8
1,0,10,6,24,550.0,2,3.1
1,0,512,40,36,500.0,2,3.7
1,0,31,75,24,600.0,2,3.7
0,0,197,75,24,700.0,2,3.0
0,0,17,75,24,750.0,2,3.4
0,0,23,55,73,350.0,2,3.0
1,0,358,6,36,500.0,2,3.5
0,0,30,6,73,250.0,2,3.6
1,1,37,6,24,1500.0,2,3.7
1,0,32,75,0,400.0,2,3.7
1,0,106,6,73,500.0,2,3.0
0,0,38,75,24,500.0,2,3.5
0,0,19,19,24,600.0,2,3.7
1,0,20,75,86,200.0,2,3.6
0,0,4,75,73,200.0,2,3.2
1,0,36,75,36,400.0,2,3.8
1,0,510,75,16,800.0,2,4.2
0,0,4,75,86,1400.0,2,3.3
0,0,179,75,37,300.0,2,3.9
0,0,4,75,73,150.0,2,3.2
0,0,51,75,86,400.0,2,3.9
0,0,11,75,0,300.0,2,3.6
1,0,436,40,36,500.0,2,3.5
0,0,10,75,73,300.0,2,3.4
0,0,25,75,0,600.0,2,3.7
0,0,4,75,24,500.0,2,3.3
0,1,33,75,24,650.0,2,3.6
0,0,68,75,73,250.0,2,3.5
0,0,5,75,73,500.0,2,3.1
0,0,4,75,36,500.0,2,3.2
0,0,11,75,86,400.0,2,3.4
0,0,41,75,24,600.0,2,3.1
0,0,4,75,36,300.0,2,3.2
0,0,110,75,24,800.0,2,2.8
1,0,11,6,86,600.0,2,3.1
1,0,37,6,16,650.0,2,3.8
1,0,354,75,36,500.0,2,3.9
1,0,7,7,73,500.0,2,3.1
0,0,4,75,73,300.0,2,3.2
0,0,52,6,86,600.0,2,2.5
1,0,9,6,24,600.0,2,3.2
1,0,81,6,73,300.0,2,3.8
0,0,29,75,73,400.0,2,3.8
1,0,105,22,24,700.0,2,3.4
1,0,11,75,86,350.0,2,3.4
1,0,30,22,36,500.0,2,4.2
0,0,223,6,24,400.0,2,4.0
0,0,90,6,37,200.0,2,4.1
0,0,132,6,24,800.0,2,2.3
0,0,43,6,73,500.0,2,2.8
0,0,95,6,24,700.0,2,3.5
0,0,13,6,24,700.0,2,3.5
0,0,7,6,73,200.0,2,3.4
0,0,338,6,24,450.0,2,2.1
0,0,53,6,86,600.0,2,2.7
0,0,63,6,36,150.0,2,3.8
0,0,6,6,73,500.0,2,3.2
0,0,5,6,36,600.0,2,3.3
0,0,4,6,86,500.0,2,3.2
0,0,155,6,24,800.0,2,3.0
0,0,26,6,73,400.0,2,3.0
0,0,59,6,24,550.0,2,3.2
1,0,7,6,73,400.0,2,3.3
1,0,117,75,86,600.0,2,3.8
0,0,14,22,73,250.0,2,3.8
0,0,41,75,24,550.0,2,3.2
1,0,5,75,36,600.0,2,3.6
1,0,11,75,86,400.0,2,3.5
1,0,11,6,24,900.0,2,3.7
1,0,12,6,24,500.0,2,3.0
0,0,134,75,73,300.0,2,3.5
1,0,19,75,73,600.0,2,3.3
1,0,111,6,37,600.0,2,4.1
0,0,23,75,86,400.0,2,2.8
0,0,123,22,73,300.0,2,3.6
1,0,92,22,37,100.0,2,4.0
1,0,23,75,5,300.0,2,3.7
1,0,12,6,36,300.0,2,3.3
0,0,40,22,73,150.0,2,3.7
0,0,24,6,36,200.0,2,3.8
0,0,373,6,24,600.0,2,3.8
0,0,21,6,0,500.0,2,3.7
0,0,23,88,73,200.0,2,3.9
0,0,39,6,50,330.0,2,2.7
0,0,128,6,5,600.0,2,3.7
0,0,12,6,11,150.0,2,3.4
0,0,337,6,24,600.0,2,3.6
0,0,23,6,43,200.0,2,3.7
0,0,8,6,62,300.0,2,3.3
0,0,33,6,73,100.0,2,3.7
0,0,28,6,24,700.0,2,3.5
0,0,27,6,86,300.0,2,3.6
0,0,6,6,50,300.0,2,3.0
0,0,24,6,73,200.0,2,3.7
0,0,8,6,86,300.0,2,3.3
0,0,6,6,54,500.0,2,3.3
0,0,21,6,73,150.0,2,3.0
0,0,8,6,62,350.0,2,3.3
0,0,21,6,86,350.0,2,3.8
0,0,79,6,73,400.0,2,3.0
0,0,10,6,24,600.0,2,3.5
0,0,5,6,36,700.0,2,3.1
0,0,9,6,73,300.0,2,3.1
0,0,13,6,73,400.0,2,3.0
0,0,117,6,50,400.0,2,2.8
0,0,5,6,73,400.0,2,3.1
0,0,6,6,54,400.0,2,3.2
0,0,7,6,73,200.0,2,3.5
0,0,20,75,73,200.0,2,3.3
1,0,9,22,86,500.0,2,3.1
1,0,23,6,24,800.0,2,2.8
1,0,20,6,73,300.0,2,3.1
1,0,10,75,73,350.0,2,3.3
1,0,40,22,13,300.0,2,3.7
1,0,58,75,37,400.0,3,3.9
1,0,591,75,40,500.0,3,4.3
0,0,281,75,84,400.0,3,4.2
1,0,273,75,0,750.0,3,4.3
1,0,66,75,20,600.0,3,3.9
0,0,393,75,37,200.0,3,4.3
1,0,138,75,16,500.0,3,4.0
1,0,28,75,0,400.0,3,3.6
1,0,43,75,37,450.0,3,3.9
1,0,33,75,37,200.0,3,3.8
1,0,16,75,0,400.0,3,3.7
1,0,11,75,86,350.0,3,3.4
1,0,83,75,0,300.0,3,3.8
1,0,26,75,0,500.0,3,3.6
0,0,48,75,37,200.0,3,3.7
0,0,10,75,37,400.0,3,3.5
1,0,510,75,16,800.0,3,4.2
0,0,179,75,37,300.0,3,3.9
1,0,36,75,36,500.0,3,3.8
1,0,15,75,11,400.0,3,3.6
1,0,88,75,37,400.0,3,4.0
1,0,70,75,84,400.0,3,3.7
1,0,4,75,83,150.0,3,3.2
1,0,30,75,5,450.0,3,2.9
1,0,20,75,37,300.0,3,3.9
1,0,35,75,13,200.0,3,3.7
1,0,23,75,5,300.0,3,3.7
1,0,22,75,0,400.0,3,3.6
1,0,13,75,16,900.0,3,3.1
1,0,21,75,82,250.0,3,2.7
1,0,16,75,0,500.0,3,3.1
1,0,32,75,0,400.0,3,3.7
1,0,33,75,37,150.0,3,3.4
1,0,9,75,37,300.0,3,3.3
0,0,23,75,11,300.0,3,3.6
0,0,4,75,39,200.0,3,3.2
0,0,4,75,86,1400.0,3,3.3
0,0,75,75,37,350.0,3,3.9
0,0,11,75,0,300.0,3,3.6
0,0,4,75,37,300.0,3,3.2
0,0,25,75,0,600.0,3,3.7
0,0,6,75,37,200.0,3,3.4
1,0,106,75,13,400.0,3,3.9
1,0,96,75,0,500.0,3,3.9
1,0,506,6,3,500.0,3,4.2
1,0,179,6,3,300.0,3,3.9
1,0,6,6,38,300.0,3,3.4
0,0,90,6,37,200.0,3,4.1
1,0,1246,6,24,500.0,3,3.9
0,0,21,6,0,500.0,3,3.7
1,0,37,6,16,650.0,3,3.8
1,0,166,6,82,250.0,3,2.9
1,0,78,6,3,500.0,3,3.9
1,0,111,6,37,600.0,3,4.1
1,0,11,6,38,300.0,3,3.6
0,0,128,6,5,600.0,3,3.7
1,0,47,6,37,900.0,3,3.7
0,0,12,6,11,150.0,3,3.4
0,0,7,6,37,300.0,3,3.5
0,0,23,6,43,200.0,3,3.7
1,0,72,6,56,300.0,3,3.8
1,0,25,6,50,300.0,3,3.7
0,0,15,6,56,250.0,3,3.7
0,0,4,6,84,200.0,3,3.2
0,0,10,6,11,200.0,3,3.3
1,0,37,6,36,400.0,3,3.8
1,1,4139,75,25,1400.0,4,4.3
0,1,1764,75,65,1500.0,4,4.3
1,1,1476,75,65,1500.0,4,4.4
1,1,16832,75,63,1600.0,4,4.9
1,1,7330,75,67,1400.0,4,4.2
1,0,1324,75,7,1500.0,4,4.6
0,1,1558,75,68,1900.0,4,4.4
0,1,1018,75,24,1600.0,4,4.7
0,1,2878,75,67,1400.0,4,4.5
1,1,1499,75,25,1300.0,4,4.3
1,1,1060,75,24,1300.0,4,4.2
0,1,200,75,7,1800.0,4,4.5
1,1,898,75,24,1400.0,4,4.4
0,0,317,75,24,600.0,4,4.1
0,0,1228,75,24,1100.0,4,3.9
1,1,733,75,24,1500.0,4,4.3
1,1,977,75,68,1500.0,4,4.0
0,1,142,75,24,1500.0,4,4.6
0,1,249,75,46,2000.0,4,4.2
1,0,901,75,73,600.0,4,4.3
1,1,139,75,24,700.0,4,4.4
1,0,262,75,24,700.0,4,4.1
1,0,229,75,24,800.0,4,3.9
1,0,160,75,16,800.0,4,4.3
1,0,774,75,24,500.0,4,4.2
0,0,252,75,73,500.0,4,4.2
1,0,355,75,24,850.0,4,3.8
1,0,833,75,24,800.0,4,2.9
1,1,332,75,30,1200.0,4,4.1
1,1,491,75,24,900.0,4,4.1
1,0,116,75,24,700.0,4,3.6
1,1,206,75,24,800.0,4,3.8
1,0,19,75,24,600.0,4,3.5
0,1,120,75,24,1000.0,4,4.0
1,0,31,75,24,600.0,4,3.7
1,0,51,75,24,600.0,4,3.8
1,0,251,75,24,800.0,4,4.1
1,0,28,75,73,300.0,4,3.8
0,0,344,75,24,600.0,4,2.7
0,0,197,75,24,700.0,4,3.0
1,0,137,75,24,400.0,4,3.8
1,0,22,75,56,300.0,4,3.5
0,0,17,75,24,750.0,4,3.4
1,0,26,75,24,500.0,4,3.8
1,0,34,75,16,200.0,4,4.0
1,1,192,75,24,800.0,4,3.7
0,0,54,75,7,900.0,4,3.5
0,0,19,75,16,700.0,4,4.0
0,0,19,19,24,600.0,4,3.7
1,0,215,75,24,600.0,4,3.3
1,0,61,75,24,400.0,4,3.6
1,0,34,75,24,500.0,4,3.7
1,0,44,75,16,600.0,4,3.6
1,0,510,75,16,800.0,4,4.2
1,0,156,75,24,700.0,4,2.6
1,0,7,75,24,550.0,4,3.4
1,0,162,75,24,500.0,4,3.7
0,0,4,75,24,600.0,4,3.3
1,0,70,75,84,400.0,4,3.7
1,0,179,75,24,1000.0,4,3.8
0,0,115,75,24,1200.0,4,3.5
1,0,52,75,73,350.0,4,3.7
1,0,11,75,24,600.0,4,3.3
0,1,33,75,24,650.0,4,3.6
1,0,16,75,24,550.0,4,3.5
0,1,52,75,57,1900.0,4,3.9
1,0,13,75,16,900.0,4,3.1
1,0,23,75,24,600.0,4,3.0
1,0,117,75,24,550.0,4,3.1
0,0,23,75,11,300.0,4,3.6
0,0,38,75,24,500.0,4,3.5
0,0,41,75,24,550.0,4,3.2
0,0,4,75,73,300.0,4,3.2
0,0,41,75,24,600.0,4,3.1
0,0,10,75,73,300.0,4,3.4
0,0,4,75,24,500.0,4,3.3
1,0,205,75,24,500.0,4,3.2
1,0,263,75,24,450.0,4,3.2
0,0,110,75,24,800.0,4,2.8
1,0,85,75,73,400.0,4,3.1
1,0,57,75,73,300.0,4,4.2
1,0,20,75,73,800.0,4,3.7
1,0,22,75,73,300.0,4,3.6
1,0,13,75,73,250.0,4,3.7
1,0,240,75,73,150.0,4,4.2
1,0,31,75,73,300.0,4,3.8
1,1,44,75,73,500.0,4,3.9
1,0,12,75,73,500.0,4,3.5
1,0,79,75,73,500.0,4,3.9
0,0,88,75,73,400.0,4,3.9
1,0,393,75,73,450.0,4,3.2
0,0,393,75,37,200.0,4,4.3
0,0,29,75,73,400.0,4,3.8
1,0,52,75,73,600.0,4,3.4
1,0,65,75,73,100.0,4,3.9
1,0,11,75,73,400.0,4,3.5
1,0,20,75,73,400.0,4,3.8
1,0,21,75,73,450.0,4,3.7
1,0,100,75,73,250.0,4,3.1
1,0,129,75,73,300.0,4,3.1
1,0,72,75,73,200.0,4,3.9
0,0,33,75,73,300.0,4,3.6
1,0,136,75,73,300.0,4,3.7
1,0,8,75,73,500.0,4,3.8
1,0,11,75,73,300.0,4,3.3
1,0,332,75,73,400.0,4,2.7
1,0,70,75,73,600.0,4,3.5
1,0,70,75,73,500.0,4,3.8
1,0,61,75,73,250.0,4,3.4
1,0,46,75,73,400.0,4,3.8
1,0,242,75,73,300.0,4,2.9
0,0,193,75,73,200.0,4,2.1
0,0,30,75,73,450.0,4,3.7
0,0,8,75,73,200.0,4,3.1
1,0,66,75,73,300.0,4,3.7
0,0,25,75,73,500.0,4,3.0
1,0,112,75,73,350.0,4,3.5
0,0,5,75,73,400.0,4,3.4
1,0,10,75,73,300.0,4,3.6
0,0,27,75,73,350.0,4,3.7
1,0,296,75,73,400.0,4,3.3
1,0,88,75,37,400.0,4,4.0
1,0,10,75,73,350.0,4,3.3
1,0,9,75,73,300.0,4,3.4
1,0,30,75,5,450.0,4,2.9
1,0,78,75,73,500.0,4,3.6
0,0,29,75,73,300.0,4,3.7
0,0,18,75,73,250.0,4,3.6
1,0,12,75,73,150.0,4,3.6
0,0,17,75,73,500.0,4,3.3
0,0,14,75,73,400.0,4,3.5
0,0,68,75,73,250.0,4,3.5
0,0,23,75,73,200.0,4,3.5
1,0,8,75,73,500.0,4,3.1
1,0,44,75,73,600.0,4,3.2
1,0,22,75,73,300.0,4,3.5
1,0,19,75,73,250.0,4,3.7
1,0,26,75,73,150.0,4,3.1
0,0,4,75,73,250.0,4,3.2
0,0,7,75,73,200.0,4,3.6
1,0,21,75,82,250.0,4,2.7
0,0,20,75,73,200.0,4,3.3
0,0,24,75,73,400.0,4,3.0
1,0,97,75,73,300.0,4,3.6
1,0,40,75,73,350.0,4,3.1
1,0,5,75,73,200.0,4,3.2
1,0,321,75,73,500.0,4,3.0
1,0,39,75,73,500.0,4,2.8
1,0,19,75,73,600.0,4,3.3
0,0,4,75,73,200.0,4,3.2
0,0,8,75,73,200.0,4,3.2
1,0,8,75,73,400.0,4,3.0
0,0,5,75,73,500.0,4,3.1
0,0,8,75,73,150.0,4,3.3
0,0,11,75,73,400.0,4,3.4
0,0,4,75,73,150.0,4,3.2
0,0,4,75,73,150.0,4,3.1
1,0,7,75,73,250.0,4,3.2
1,0,100,75,73,500.0,4,3.9
1,0,136,75,73,400.0,4,3.2
1,0,150,75,73,750.0,4,3.1
1,0,18,75,73,500.0,4,3.6
1,0,175,75,73,300.0,4,3.8
0,0,134,75,73,300.0,4,3.5
0,1,3056,6,24,1000.0,4,4.0
1,0,588,6,24,1800.0,4,4.3
1,0,858,6,30,1700.0,4,4.2
1,1,1534,6,25,1800.0,4,4.6
1,1,2232,6,7,1400.0,4,4.4
0,1,291,6,24,1500.0,4,3.9
1,0,918,6,24,750.0,4,4.0
1,1,1034,6,24,1200.0,4,4.2
0,0,330,6,24,800.0,4,4.2
0,1,282,6,24,2000.0,4,4.1
1,0,468,6,24,1200.0,4,4.0
1,0,266,6,24,950.0,4,3.9
1,0,64,6,11,600.0,4,4.1
0,1,766,55,46,2500.0,4,4.3
0,0,223,6,24,400.0,4,4.0
0,0,233,6,24,700.0,4,4.0
1,0,710,6,24,600.0,4,3.6
1,0,2192,6,24,750.0,4,3.7
1,1,406,6,6,1500.0,4,3.9
1,0,26,6,24,700.0,4,3.5
0,1,259,6,57,1500.0,4,3.6
1,1,1696,6,25,1100.0,4,4.1
0,0,248,6,24,1200.0,4,4.0
0,0,19,6,23,500.0,4,3.8
0,0,373,6,24,600.0,4,3.8
1,0,430,6,24,900.0,4,3.8
1,0,109,6,16,400.0,4,4.0
1,0,289,6,24,500.0,4,2.9
1,0,150,6,24,650.0,4,3.9
1,0,1246,6,24,500.0,4,3.9
1,1,37,6,24,1500.0,4,3.7
1,0,187,6,24,800.0,4,2.9
1,1,32,6,24,700.0,4,3.8
0,1,109,6,25,1800.0,4,4.1
1,0,172,6,73,450.0,4,4.1
0,1,712,6,33,1400.0,4,4.2
1,1,165,6,24,600.0,4,3.8
1,0,37,6,16,650.0,4,3.8
1,0,106,6,73,500.0,4,3.0
1,0,125,6,73,200.0,4,3.9
1,0,82,6,24,800.0,4,2.7
1,0,90,6,73,300.0,4,4.0
1,0,126,6,62,300.0,4,3.8
1,0,394,6,73,500.0,4,3.6
1,0,545,6,73,300.0,4,4.0
1,0,66,6,24,550.0,4,3.7
1,0,12,6,56,500.0,4,3.4
1,0,218,6,73,400.0,4,4.0
0,0,11,6,73,400.0,4,3.5
1,0,36,6,24,800.0,4,3.3
1,0,27,6,73,300.0,4,3.1
1,0,98,6,24,500.0,4,2.8
1,0,63,6,73,200.0,4,4.0
0,0,120,6,24,1000.0,4,3.0
0,0,23,6,16,500.0,4,4.0
1,0,9,6,73,300.0,4,3.4
1,0,26,6,73,500.0,4,3.9
1,0,127,6,73,400.0,4,3.2
1,0,22,6,73,400.0,4,3.6
1,0,49,6,73,300.0,4,3.9
1,0,166,6,82,250.0,4,2.9
1,0,62,6,14,250.0,4,3.9
1,0,78,6,3,500.0,4,3.9
1,0,81,6,73,300.0,4,3.8
0,0,12,6,24,600.0,4,3.5
1,0,254,6,73,400.0,4,2.9
0,0,39,6,16,700.0,4,3.9
0,0,337,6,24,600.0,4,3.6
0,0,6,6,68,1000.0,4,3.3
1,0,101,6,73,200.0,4,3.9
1,0,42,6,73,400.0,4,3.9
1,0,262,6,73,500.0,4,3.6
1,0,13,6,73,200.0,4,3.3
1,0,10,6,73,250.0,4,3.7
1,0,200,6,73,450.0,4,3.3
0,0,8,6,62,300.0,4,3.3
0,0,26,6,16,400.0,4,3.9
1,0,36,6,12,400.0,4,3.4
0,0,6,6,50,350.0,4,3.3
0,0,132,6,24,800.0,4,2.3
1,0,32,6,24,550.0,4,2.9
0,0,8,6,50,150.0,4,3.1
1,0,92,6,73,350.0,4,2.8
0,0,134,6,73,200.0,4,3.7
1,0,6,6,11,200.0,4,3.5
1,0,33,6,73,300.0,4,3.8
0,0,95,6,24,700.0,4,3.5
1,0,19,6,16,500.0,4,3.0
0,0,39,6,50,330.0,4,2.7
1,0,48,6,73,400.0,4,3.5
0,0,12,6,50,1000.0,4,2.8
0,0,28,6,24,700.0,4,3.5
1,0,43,6,24,550.0,4,2.6
1,0,86,6,73,200.0,4,3.4
1,0,4,6,73,300.0,4,3.2
1,0,49,6,73,400.0,4,3.7
0,0,128,6,5,600.0,4,3.7
1,0,19,75,73,400.0,4,3.8
1,0,11,6,24,900.0,4,3.7
1,0,31,6,25,500.0,4,3.6
1,0,12,6,24,500.0,4,3.0
1,0,13,6,24,600.0,4,3.5
1,0,142,6,73,350.0,4,3.5
1,0,51,6,73,250.0,4,4.2
0,0,13,6,24,700.0,4,3.5
0,0,39,6,0,400.0,4,3.7
1,0,23,6,24,800.0,4,2.8
1,0,10,6,24,550.0,4,3.1
1,0,17,6,73,400.0,4,3.4
1,0,48,6,56,400.0,4,3.7
1,0,244,6,73,200.0,4,3.8
0,0,47,6,16,500.0,4,3.7
0,0,33,6,16,400.0,4,3.7
1,0,9,6,24,600.0,4,3.2
0,0,116,6,73,700.0,4,3.8
1,0,14,6,73,150.0,4,3.4
1,0,21,6,73,600.0,4,3.7
0,0,33,6,73,100.0,4,3.7
0,0,4,6,50,400.0,4,3.4
1,0,27,6,73,300.0,4,3.6
0,0,338,6,24,450.0,4,2.1
0,0,43,6,73,500.0,4,2.8
0,0,19,6,73,100.0,4,3.7
1,0,22,6,73,400.0,4,2.6
1,0,122,6,73,400.0,4,2.8
1,0,53,6,73,200.0,4,3.5
1,0,56,6,73,600.0,4,3.3
0,0,8,6,62,350.0,4,3.3
0,0,16,6,24,500.0,4,2.9
0,0,4,6,84,200.0,4,3.2
0,0,10,6,24,600.0,4,3.5
0,0,17,6,50,400.0,4,2.9
1,0,7,6,73,400.0,4,3.3
1,0,182,6,73,400.0,4,3.7
1,0,25,6,73,400.0,4,3.7
1,0,33,6,24,500.0,4,2.7
